sku_code,available_qty,reserved_qty,defective_qty,pending_return_qty,safety_stock,reorder_point,last_updated
NQ-OUT-NAT-003-M-NVY,8783,0,0,11,2452,4904,2026-08-09T00:00:00
NQ-OUT-NAT-003-L-BLK,6568,0,0,10,2452,4904,2026-08-09T00:00:00
NQ-OUT-NAT-003-L-BEG,6647,0,0,11,2452,4904,2026-08-09T00:00:00
NQ-OUT-NAT-003-L-GRY,6605,0,0,6,2452,4904,2026-08-09T00:00:00
NQ-OUT-NAT-003-L-NVY,6516,0,0,10,2452,4904,2026-08-09T00:00:00
NQ-OUT-STR-004-S-BLK,2880,0,0,6,817,1634,2026-08-09T00:00:00
NQ-OUT-STR-004-S-BEG,3014,0,0,4,817,1634,2026-08-09T00:00:00
NQ-OUT-STR-004-S-GRY,3000,0,0,3,817,1634,2026-08-09T00:00:00
NQ-OUT-STR-004-S-NVY,2888,0,0,3,817,1634,2026-08-09T00:00:00
NQ-OUT-STR-004-M-BLK,2981,0,0,3,817,1634,2026-08-09T00:00:00
NQ-OUT-STR-004-M-BEG,2971,0,0,4,817,1634,2026-08-09T00:00:00
NQ-OUT-STR-004-M-GRY,2943,0,0,1,817,1634,2026-08-09T00:00:00
NQ-OUT-STR-004-M-NVY,2918,0,0,5,817,1634,2026-08-09T00:00:00
NQ-OUT-STR-004-L-BLK,2200,0,0,1,817,1634,2026-08-09T00:00:00
NQ-OUT-STR-004-L-BEG,2111,0,0,5,817,1634,2026-08-09T00:00:00
NQ-OUT-STR-004-L-GRY,2209,0,0,3,817,1634,2026-08-09T00:00:00
NQ-OUT-STR-004-L-NVY,2200,0,0,7,817,1634,2026-08-09T00:00:00
NQ-OUT-WAV-005-S-BLK,3038,0,0,5,817,1634,2026-08-09T00:00:00
NQ-OUT-WAV-005-S-BEG,2960,0,0,2,817,1634,2026-08-09T00:00:00
NQ-OUT-WAV-005-S-GRY,1801,0,0,2,817,1634,2026-08-09T00:00:00
NQ-OUT-WAV-005-S-NVY,1703,0,0,4,817,1634,2026-08-09T00:00:00
NQ-OUT-WAV-005-M-BLK,2993,0,0,8,817,1634,2026-08-09T00:00:00
NQ-OUT-WAV-005-M-BEG,2890,0,0,7,817,1634,2026-08-09T00:00:00
NQ-OUT-WAV-005-M-GRY,2901,0,0,8,817,1634,2026-08-09T00:00:00
NQ-OUT-WAV-005-M-NVY,3813,0,0,6,817,1634,2026-08-09T00:00:00
NQ-OUT-WAV-005-L-BLK,2152,0,0,4,817,1634,2026-08-09T00:00:00
NQ-OUT-WAV-005-L-BEG,2175,0,0,6,817,1634,2026-08-09T00:00:00
NQ-OUT-WAV-005-L-GRY,2151,0,0,5,817,1634,2026-08-09T00:00:00
NQ-OUT-WAV-005-L-NVY,2146,0,0,2,817,1634,2026-08-09T00:00:00
NQ-OUT-NAT-006-S-BLK,2991,0,0,4,817,1634,2026-08-09T00:00:00
NQ-OUT-NAT-006-S-BEG,2920,0,0,3,817,1634,2026-08-09T00:00:00
NQ-OUT-NAT-006-S-GRY,1742,0,0,4,817,1634,2026-08-09T00:00:00
NQ-OUT-NAT-006-S-NVY,3042,0,0,4,817,1634,2026-08-09T00:00:00
NQ-OUT-NAT-006-M-BLK,2922,0,0,4,817,1634,2026-08-09T00:00:00
NQ-OUT-NAT-006-M-BEG,2896,0,0,2,817,1634,2026-08-09T00:00:00
NQ-OUT-NAT-006-M-GRY,2965,0,0,4,817,1634,2026-08-09T00:00:00
NQ-OUT-NAT-006-M-NVY,2905,0,0,2,817,1634,2026-08-09T00:00:00
NQ-OUT-NAT-006-L-BLK,2164,0,0,3,817,1634,2026-08-09T00:00:00
NQ-OUT-NAT-006-L-BEG,2121,0,0,2,817,1634,2026-08-09T00:00:00
NQ-OUT-NAT-006-L-GRY,2196,0,0,4,817,1634,2026-08-09T00:00:00
NQ-OUT-NAT-006-L-NVY,2092,0,0,2,817,1634,2026-08-09T00:00:00
NQ-OUT-STR-007-S-BLK,503,0,0,2,245,490,2026-08-09T00:00:00
NQ-OUT-STR-007-S-BEG,1071,0,0,1,245,490,2026-08-09T00:00:00
NQ-OUT-STR-007-S-GRY,502,0,0,4,245,490,2026-08-09T00:00:00
NQ-OUT-STR-007-S-NVY,933,0,0,1,245,490,2026-08-09T00:00:00
NQ-OUT-STR-007-M-BLK,864,0,0,1,245,490,2026-08-09T00:00:00
NQ-OUT-STR-007-M-BEG,873,0,0,2,245,490,2026-08-09T00:00:00
NQ-OUT-STR-007-M-GRY,892,0,0,1,245,490,2026-08-09T00:00:00
NQ-OUT-STR-007-M-NVY,868,0,0,1,245,490,2026-08-09T00:00:00
NQ-OUT-STR-007-L-BLK,644,0,0,1,245,490,2026-08-09T00:00:00
NQ-OUT-STR-007-L-BEG,691,0,0,1,245,490,2026-08-09T00:00:00
NQ-OUT-STR-007-L-GRY,636,0,0,0,245,490,2026-08-09T00:00:00
NQ-OUT-STR-007-L-NVY,650,0,0,3,245,490,2026-08-09T00:00:00
NQ-OUT-WAV-008-S-BLK,880,0,0,3,245,490,2026-08-09T00:00:00
NQ-OUT-WAV-008-S-BEG,822,0,0,3,245,490,2026-08-09T00:00:00
NQ-OUT-WAV-008-S-GRY,850,0,0,0,245,490,2026-08-09T00:00:00
NQ-OUT-WAV-008-S-NVY,548,0,0,2,245,490,2026-08-09T00:00:00
NQ-OUT-WAV-008-M-BLK,508,0,0,1,245,490,2026-08-09T00:00:00
NQ-OUT-WAV-008-M-BEG,820,0,0,1,245,490,2026-08-09T00:00:00
NQ-OUT-WAV-008-M-GRY,837,0,0,1,245,490,2026-08-09T00:00:00
NQ-OUT-WAV-008-M-NVY,1131,0,0,3,245,490,2026-08-09T00:00:00
NQ-OUT-WAV-008-L-BLK,582,0,0,0,245,490,2026-08-09T00:00:00
NQ-OUT-WAV-008-L-BEG,600,0,0,0,245,490,2026-08-09T00:00:00
NQ-OUT-WAV-008-L-GRY,599,0,0,2,245,490,2026-08-09T00:00:00
NQ-OUT-WAV-008-L-NVY,653,0,0,1,245,490,2026-08-09T00:00:00
NQ-OUT-NAT-009-S-BLK,852,0,0,2,245,490,2026-08-09T00:00:00
NQ-OUT-NAT-009-S-BEG,480,0,0,0,245,490,2026-08-09T00:00:00
NQ-OUT-NAT-009-S-GRY,902,0,0,2,245,490,2026-08-09T00:00:00
NQ-OUT-NAT-009-S-NVY,514,0,0,1,245,490,2026-08-09T00:00:00
NQ-OUT-NAT-009-M-BLK,848,0,0,2,245,490,2026-08-09T00:00:00
NQ-OUT-NAT-009-M-BEG,920,0,0,2,245,490,2026-08-09T00:00:00
NQ-OUT-NAT-009-M-GRY,862,0,0,1,245,490,2026-08-09T00:00:00
NQ-OUT-NAT-009-M-NVY,885,0,0,1,245,490,2026-08-09T00:00:00
NQ-OUT-NAT-009-L-BLK,661,0,0,2,245,490,2026-08-09T00:00:00
NQ-OUT-NAT-009-L-BEG,582,0,0,2,245,490,2026-08-09T00:00:00
NQ-OUT-NAT-009-L-GRY,639,0,0,0,245,490,2026-08-09T00:00:00
NQ-OUT-NAT-009-L-NVY,625,0,0,0,245,490,2026-08-09T00:00:00
NQ-ACC-BAG-001-FREE-BLK,7214,0,0,10,2029,4058,2026-08-09T00:00:00
NQ-ACC-BAG-001-FREE-BEG,7321,0,0,6,2029,4058,2026-08-09T00:00:00
NQ-ACC-BAG-001-FREE-WHT,7201,0,0,9,2029,4058,2026-08-09T00:00:00
NQ-ACC-BAG-001-FREE-BRN,7245,0,0,5,2029,4058,2026-08-09T00:00:00
NQ-ACC-BLT-002-FREE-BLK,2140,0,0,2,608,1217,2026-08-09T00:00:00
NQ-ACC-BLT-002-FREE-BEG,2068,0,0,3,608,1217,2026-08-09T00:00:00
NQ-ACC-BLT-002-FREE-WHT,2107,0,0,1,608,1217,2026-08-09T00:00:00
NQ-ACC-BLT-002-FREE-BRN,2198,0,0,0,608,1217,2026-08-09T00:00:00
NQ-ACC-SCF-003-FREE-BLK,2152,0,0,2,608,1217,2026-08-09T00:00:00
NQ-ACC-SCF-003-FREE-BEG,2181,0,0,0,608,1217,2026-08-09T00:00:00
NQ-ACC-SCF-003-FREE-WHT,2185,0,0,2,608,1217,2026-08-09T00:00:00
NQ-ACC-SCF-003-FREE-BRN,2076,0,0,1,608,1217,2026-08-09T00:00:00
NQ-ACC-CAP-004-FREE-BLK,2147,0,0,2,608,1217,2026-08-09T00:00:00
NQ-ACC-CAP-004-FREE-BEG,2177,0,0,5,608,1217,2026-08-09T00:00:00
NQ-ACC-CAP-004-FREE-WHT,2157,0,0,1,608,1217,2026-08-09T00:00:00
NQ-ACC-CAP-004-FREE-BRN,2214,0,0,1,608,1217,2026-08-09T00:00:00
NQ-ACC-PCH-005-FREE-BLK,2074,0,0,2,608,1217,2026-08-09T00:00:00
NQ-ACC-PCH-005-FREE-BEG,2118,0,0,0,608,1217,2026-08-09T00:00:00
NQ-ACC-PCH-005-FREE-WHT,2204,0,0,1,608,1217,2026-08-09T00:00:00
NQ-ACC-PCH-005-FREE-BRN,2127,0,0,0,608,1217,2026-08-09T00:00:00
NQ-DRS-STR-001-S-BLK,3668,0,0,35,1561,3123,2026-08-09T00:00:00
NQ-DRS-STR-001-S-IVR,3695,0,0,26,1561,3123,2026-08-09T00:00:00
NQ-DRS-STR-001-M-BLK,3648,0,0,18,1561,3123,2026-08-09T00:00:00
NQ-DRS-STR-001-M-IVR,3607,0,0,25,1561,3123,2026-08-09T00:00:00
NQ-DRS-STR-001-L-BLK,4686,0,0,17,1561,3123,2026-08-09T00:00:00
NQ-DRS-STR-001-L-IVR,4637,0,0,19,1561,3123,2026-08-09T00:00:00
NQ-DRS-WAV-002-S-BLK,3703,0,0,33,1561,3123,2026-08-09T00:00:00
NQ-DRS-WAV-002-S-IVR,3517,0,0,25,1561,3123,2026-08-09T00:00:00
NQ-DRS-WAV-002-M-BLK,3487,0,0,27,1561,3123,2026-08-09T00:00:00
NQ-DRS-WAV-002-M-IVR,3369,0,0,33,1561,3123,2026-08-09T00:00:00
NQ-DRS-WAV-002-L-BLK,4748,0,0,19,1561,3123,2026-08-09T00:00:00
NQ-DRS-WAV-002-L-IVR,4700,0,0,17,1561,3123,2026-08-09T00:00:00
NQ-DRS-NAT-003-S-BLK,3625,0,0,20,1561,3123,2026-08-09T00:00:00
NQ-DRS-NAT-003-S-IVR,3717,0,0,36,1561,3123,2026-08-09T00:00:00
NQ-DRS-NAT-003-M-BLK,3567,0,0,31,1561,3123,2026-08-09T00:00:00
NQ-DRS-NAT-003-M-IVR,3618,0,0,20,1561,3123,2026-08-09T00:00:00
NQ-DRS-NAT-003-L-BLK,4724,0,0,15,1561,3123,2026-08-09T00:00:00
NQ-DRS-NAT-003-L-IVR,4716,0,0,18,1561,3123,2026-08-09T00:00:00
NQ-DRS-STR-004-S-BLK,1200,0,0,14,520,1041,2026-08-09T00:00:00
NQ-DRS-STR-004-S-IVR,1208,0,0,7,520,1041,2026-08-09T00:00:00
NQ-DRS-STR-004-M-BLK,1154,0,0,10,520,1041,2026-08-09T00:00:00
NQ-DRS-STR-004-M-IVR,1088,0,0,9,520,1041,2026-08-09T00:00:00
NQ-DRS-STR-004-L-BLK,1517,0,0,6,520,1041,2026-08-09T00:00:00
NQ-DRS-STR-004-L-IVR,1573,0,0,4,520,1041,2026-08-09T00:00:00
NQ-DRS-WAV-005-S-BLK,1105,0,0,12,520,1041,2026-08-09T00:00:00
NQ-DRS-WAV-005-S-IVR,1174,0,0,9,520,1041,2026-08-09T00:00:00
NQ-DRS-WAV-005-M-BLK,1178,0,0,7,520,1041,2026-08-09T00:00:00
NQ-DRS-WAV-005-M-IVR,1133,0,0,9,520,1041,2026-08-09T00:00:00
NQ-DRS-WAV-005-L-BLK,1539,0,0,2,520,1041,2026-08-09T00:00:00
NQ-DRS-WAV-005-L-IVR,1603,0,0,3,520,1041,2026-08-09T00:00:00
NQ-DRS-NAT-006-S-BLK,1076,0,0,10,520,1041,2026-08-09T00:00:00
NQ-DRS-NAT-006-S-IVR,1202,0,0,5,520,1041,2026-08-09T00:00:00
NQ-DRS-NAT-006-M-BLK,1193,0,0,11,520,1041,2026-08-09T00:00:00
NQ-DRS-NAT-006-M-IVR,1107,0,0,7,520,1041,2026-08-09T00:00:00
NQ-DRS-NAT-006-L-BLK,1528,0,0,7,520,1041,2026-08-09T00:00:00
NQ-DRS-NAT-006-L-IVR,1440,0,0,7,520,1041,2026-08-09T00:00:00
TRD-CLR-01-WRM-001-S-CRM,181,0,0,0,594,1189,2026-08-09T00:00:00
TRD-CLR-01-WRM-001-S-ASH,172,0,0,0,594,1189,2026-08-09T00:00:00
TRD-CLR-01-WRM-001-M-CRM,139,0,0,0,594,1189,2026-08-09T00:00:00
TRD-CLR-01-WRM-001-M-ASH,146,0,0,0,594,1189,2026-08-09T00:00:00
TRD-CLR-01-WRM-001-L-CRM,247,0,0,0,594,1189,2026-08-09T00:00:00
TRD-CLR-01-WRM-001-L-ASH,254,0,0,0,594,1189,2026-08-09T00:00:00
TRD-CLR-01-COOL-002-S-CRM,145,0,0,0,594,1189,2026-08-09T00:00:00
TRD-CLR-01-COOL-002-S-ASH,151,0,0,0,594,1189,2026-08-09T00:00:00
TRD-CLR-01-COOL-002-M-CRM,133,0,0,0,594,1189,2026-08-09T00:00:00
TRD-CLR-01-COOL-002-M-ASH,160,0,0,0,594,1189,2026-08-09T00:00:00
TRD-CLR-01-COOL-002-L-CRM,271,0,0,0,594,1189,2026-08-09T00:00:00
TRD-CLR-01-COOL-002-L-ASH,245,0,0,0,594,1189,2026-08-09T00:00:00
TRD-CLR-01-MUT-003-S-CRM,163,0,0,0,594,1189,2026-08-09T00:00:00
TRD-CLR-01-MUT-003-S-ASH,127,0,0,0,594,1189,2026-08-09T00:00:00
TRD-CLR-01-MUT-003-M-CRM,168,0,0,0,594,1189,2026-08-09T00:00:00
TRD-CLR-01-MUT-003-M-ASH,154,0,0,0,594,1189,2026-08-09T00:00:00
TRD-CLR-01-MUT-003-L-CRM,250,0,0,0,594,1189,2026-08-09T00:00:00
TRD-CLR-01-MUT-003-L-ASH,268,0,0,0,594,1189,2026-08-09T00:00:00
TRD-OUT-01-STR-001-S-BLK,176,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-01-STR-001-S-GRY,151,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-01-STR-001-M-BLK,172,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-01-STR-001-M-GRY,123,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-01-STR-001-L-BLK,315,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-01-STR-001-L-GRY,313,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-01-WAV-002-S-BLK,208,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-01-WAV-002-S-GRY,193,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-01-WAV-002-M-BLK,213,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-01-WAV-002-M-GRY,127,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-01-WAV-002-L-BLK,311,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-01-WAV-002-L-GRY,369,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-01-NAT-003-S-BLK,190,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-01-NAT-003-S-GRY,144,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-01-NAT-003-M-BLK,118,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-01-NAT-003-M-GRY,184,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-01-NAT-003-L-BLK,329,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-01-NAT-003-L-GRY,367,0,0,0,817,1634,2026-08-09T00:00:00
TRD-TOP-01-STR-001-S-BLK,498,0,0,0,946,1893,2026-08-09T00:00:00
TRD-TOP-01-STR-001-S-IVR,540,0,0,0,946,1893,2026-08-09T00:00:00
TRD-TOP-01-STR-001-M-BLK,514,0,0,0,946,1893,2026-08-09T00:00:00
TRD-TOP-01-STR-001-M-IVR,497,0,0,0,946,1893,2026-08-09T00:00:00
TRD-TOP-01-STR-001-L-BLK,648,0,0,0,946,1893,2026-08-09T00:00:00
TRD-TOP-01-STR-001-L-IVR,684,0,0,0,946,1893,2026-08-09T00:00:00
TRD-TOP-01-WAV-002-S-BLK,471,0,0,0,946,1893,2026-08-09T00:00:00
TRD-TOP-01-WAV-002-S-IVR,480,0,0,0,946,1893,2026-08-09T00:00:00
TRD-TOP-01-WAV-002-M-BLK,481,0,0,0,946,1893,2026-08-09T00:00:00
TRD-TOP-01-WAV-002-M-IVR,553,0,0,0,946,1893,2026-08-09T00:00:00
TRD-TOP-01-WAV-002-L-BLK,684,0,0,0,946,1893,2026-08-09T00:00:00
TRD-TOP-01-WAV-002-L-IVR,710,0,0,0,946,1893,2026-08-09T00:00:00
TRD-TOP-01-NAT-003-S-BLK,518,0,0,0,946,1893,2026-08-09T00:00:00
TRD-TOP-01-NAT-003-S-IVR,511,0,0,0,946,1893,2026-08-09T00:00:00
TRD-TOP-01-NAT-003-M-BLK,511,0,0,0,946,1893,2026-08-09T00:00:00
TRD-TOP-01-NAT-003-M-IVR,510,0,0,0,946,1893,2026-08-09T00:00:00
TRD-TOP-01-NAT-003-L-BLK,635,0,0,0,946,1893,2026-08-09T00:00:00
TRD-TOP-01-NAT-003-L-IVR,646,0,0,0,946,1893,2026-08-09T00:00:00
TRD-OUT-02-STR-001-S-BRN,159,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-02-STR-001-S-GRN,204,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-02-STR-001-S-BEG,172,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-02-STR-001-M-BRN,181,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-02-STR-001-M-GRN,186,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-02-STR-001-M-BEG,166,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-02-STR-001-L-BRN,319,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-02-STR-001-L-GRN,359,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-02-STR-001-L-BEG,311,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-02-WAV-002-S-BRN,185,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-02-WAV-002-S-GRN,182,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-02-WAV-002-S-BEG,176,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-02-WAV-002-M-BRN,202,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-02-WAV-002-M-GRN,178,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-02-WAV-002-M-BEG,197,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-02-WAV-002-L-BRN,322,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-02-WAV-002-L-GRN,302,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-02-WAV-002-L-BEG,366,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-02-NAT-003-S-BRN,192,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-02-NAT-003-S-GRN,172,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-02-NAT-003-S-BEG,204,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-02-NAT-003-M-BRN,189,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-02-NAT-003-M-GRN,163,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-02-NAT-003-M-BEG,182,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-02-NAT-003-L-BRN,314,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-02-NAT-003-L-GRN,298,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-02-NAT-003-L-BEG,331,0,0,0,817,1634,2026-08-09T00:00:00
TRD-OUT-03-STR-001-S-BLK,379,0,0,6,817,1634,2026-08-09T00:00:00
TRD-OUT-03-STR-001-S-BEG,331,0,0,4,817,1634,2026-08-09T00:00:00
TRD-OUT-03-STR-001-M-BLK,356,0,0,4,817,1634,2026-08-09T00:00:00
TRD-OUT-03-STR-001-M-BEG,273,0,0,4,817,1634,2026-08-09T00:00:00
TRD-OUT-03-STR-001-L-BLK,716,0,0,1,817,1634,2026-08-09T00:00:00
TRD-OUT-03-STR-001-L-BEG,648,0,0,2,817,1634,2026-08-09T00:00:00
TRD-OUT-03-WAV-002-S-BLK,325,0,0,4,817,1634,2026-08-09T00:00:00
TRD-OUT-03-WAV-002-S-BEG,319,0,0,5,817,1634,2026-08-09T00:00:00
TRD-OUT-03-WAV-002-M-BLK,298,0,0,6,817,1634,2026-08-09T00:00:00
TRD-OUT-03-WAV-002-M-BEG,255,0,0,4,817,1634,2026-08-09T00:00:00
TRD-OUT-03-WAV-002-L-BLK,609,0,0,3,817,1634,2026-08-09T00:00:00
TRD-OUT-03-WAV-002-L-BEG,685,0,0,3,817,1634,2026-08-09T00:00:00
TRD-OUT-03-NAT-003-S-BLK,367,0,0,3,817,1634,2026-08-09T00:00:00
TRD-OUT-03-NAT-003-S-BEG,284,0,0,3,817,1634,2026-08-09T00:00:00
TRD-OUT-03-NAT-003-M-BLK,280,0,0,4,817,1634,2026-08-09T00:00:00
TRD-OUT-03-NAT-003-M-BEG,300,0,0,3,817,1634,2026-08-09T00:00:00
TRD-OUT-03-NAT-003-L-BLK,653,0,0,2,817,1634,2026-08-09T00:00:00
TRD-OUT-03-NAT-003-L-BEG,684,0,0,1,817,1634,2026-08-09T00:00:00
TRD-ACC-01-CHM-001-FREE-BLK,121,0,0,0,2029,4058,2026-08-09T00:00:00
TRD-ACC-01-CHM-001-FREE-GLD,116,0,0,0,2029,4058,2026-08-09T00:00:00
TRD-ACC-01-CHM-001-FREE-SLV,116,0,0,0,2029,4058,2026-08-09T00:00:00
