sku_code,product_id,size,color_code,price,cost
NQ-OUT-STR-004-S-NVY,NQ-OUT-STR-004,S,NVY,89000,42720
NQ-OUT-STR-004-M-BLK,NQ-OUT-STR-004,M,BLK,89000,42720
NQ-OUT-STR-004-M-BEG,NQ-OUT-STR-004,M,BEG,89000,42720
NQ-OUT-STR-004-M-GRY,NQ-OUT-STR-004,M,GRY,89000,42720
NQ-OUT-STR-004-M-NVY,NQ-OUT-STR-004,M,NVY,89000,42720
NQ-OUT-STR-004-L-BLK,NQ-OUT-STR-004,L,BLK,89000,42720
NQ-OUT-STR-004-L-BEG,NQ-OUT-STR-004,L,BEG,89000,42720
NQ-OUT-STR-004-L-GRY,NQ-OUT-STR-004,L,GRY,89000,42720
NQ-OUT-STR-004-L-NVY,NQ-OUT-STR-004,L,NVY,89000,42720
NQ-OUT-WAV-005-S-BLK,NQ-OUT-WAV-005,S,BLK,89000,42720
NQ-OUT-WAV-005-S-BEG,NQ-OUT-WAV-005,S,BEG,89000,42720
NQ-OUT-WAV-005-S-GRY,NQ-OUT-WAV-005,S,GRY,89000,42720
NQ-OUT-WAV-005-S-NVY,NQ-OUT-WAV-005,S,NVY,89000,42720
NQ-OUT-WAV-005-M-BLK,NQ-OUT-WAV-005,M,BLK,89000,42720
NQ-OUT-WAV-005-M-BEG,NQ-OUT-WAV-005,M,BEG,89000,42720
NQ-OUT-WAV-005-M-GRY,NQ-OUT-WAV-005,M,GRY,89000,42720
NQ-OUT-WAV-005-M-NVY,NQ-OUT-WAV-005,M,NVY,89000,42720
NQ-OUT-WAV-005-L-BLK,NQ-OUT-WAV-005,L,BLK,89000,42720
NQ-OUT-WAV-005-L-BEG,NQ-OUT-WAV-005,L,BEG,89000,42720
NQ-OUT-WAV-005-L-GRY,NQ-OUT-WAV-005,L,GRY,89000,42720
NQ-OUT-WAV-005-L-NVY,NQ-OUT-WAV-005,L,NVY,89000,42720
NQ-OUT-NAT-006-S-BLK,NQ-OUT-NAT-006,S,BLK,89000,42720
NQ-OUT-NAT-006-S-BEG,NQ-OUT-NAT-006,S,BEG,89000,42720
NQ-OUT-NAT-006-S-GRY,NQ-OUT-NAT-006,S,GRY,89000,42720
NQ-OUT-NAT-006-S-NVY,NQ-OUT-NAT-006,S,NVY,89000,42720
NQ-OUT-NAT-006-M-BLK,NQ-OUT-NAT-006,M,BLK,89000,42720
NQ-OUT-NAT-006-M-BEG,NQ-OUT-NAT-006,M,BEG,89000,42720
NQ-OUT-NAT-006-M-GRY,NQ-OUT-NAT-006,M,GRY,89000,42720
NQ-OUT-NAT-006-M-NVY,NQ-OUT-NAT-006,M,NVY,89000,42720
NQ-OUT-NAT-006-L-BLK,NQ-OUT-NAT-006,L,BLK,89000,42720
NQ-OUT-NAT-006-L-BEG,NQ-OUT-NAT-006,L,BEG,89000,42720
NQ-OUT-NAT-006-L-GRY,NQ-OUT-NAT-006,L,GRY,89000,42720
NQ-OUT-NAT-006-L-NVY,NQ-OUT-NAT-006,L,NVY,89000,42720
NQ-OUT-STR-007-S-BLK,NQ-OUT-STR-007,S,BLK,89000,42720
NQ-OUT-STR-007-S-BEG,NQ-OUT-STR-007,S,BEG,89000,42720
NQ-OUT-STR-007-S-GRY,NQ-OUT-STR-007,S,GRY,89000,42720
NQ-OUT-STR-007-S-NVY,NQ-OUT-STR-007,S,NVY,89000,42720
NQ-OUT-STR-007-M-BLK,NQ-OUT-STR-007,M,BLK,89000,42720
NQ-OUT-STR-007-M-BEG,NQ-OUT-STR-007,M,BEG,89000,42720
NQ-OUT-STR-007-M-GRY,NQ-OUT-STR-007,M,GRY,89000,42720
NQ-OUT-STR-007-M-NVY,NQ-OUT-STR-007,M,NVY,89000,42720
NQ-OUT-STR-007-L-BLK,NQ-OUT-STR-007,L,BLK,89000,42720
NQ-OUT-STR-007-L-BEG,NQ-OUT-STR-007,L,BEG,89000,42720
NQ-OUT-STR-007-L-GRY,NQ-OUT-STR-007,L,GRY,89000,42720
NQ-OUT-STR-007-L-NVY,NQ-OUT-STR-007,L,NVY,89000,42720
NQ-OUT-WAV-008-S-BLK,NQ-OUT-WAV-008,S,BLK,89000,42720
NQ-OUT-WAV-008-S-BEG,NQ-OUT-WAV-008,S,BEG,89000,42720
NQ-OUT-WAV-008-S-GRY,NQ-OUT-WAV-008,S,GRY,89000,42720
NQ-OUT-WAV-008-S-NVY,NQ-OUT-WAV-008,S,NVY,89000,42720
NQ-OUT-WAV-008-M-BLK,NQ-OUT-WAV-008,M,BLK,89000,42720
NQ-OUT-WAV-008-M-BEG,NQ-OUT-WAV-008,M,BEG,89000,42720
NQ-OUT-WAV-008-M-GRY,NQ-OUT-WAV-008,M,GRY,89000,42720
NQ-OUT-WAV-008-M-NVY,NQ-OUT-WAV-008,M,NVY,89000,42720
NQ-OUT-WAV-008-L-BLK,NQ-OUT-WAV-008,L,BLK,89000,42720
NQ-OUT-WAV-008-L-BEG,NQ-OUT-WAV-008,L,BEG,89000,42720
NQ-OUT-WAV-008-L-GRY,NQ-OUT-WAV-008,L,GRY,89000,42720
NQ-OUT-WAV-008-L-NVY,NQ-OUT-WAV-008,L,NVY,89000,42720
NQ-OUT-NAT-009-S-BLK,NQ-OUT-NAT-009,S,BLK,89000,42720
NQ-OUT-NAT-009-S-BEG,NQ-OUT-NAT-009,S,BEG,89000,42720
NQ-OUT-NAT-009-S-GRY,NQ-OUT-NAT-009,S,GRY,89000,42720
NQ-OUT-NAT-009-S-NVY,NQ-OUT-NAT-009,S,NVY,89000,42720
NQ-OUT-NAT-009-M-BLK,NQ-OUT-NAT-009,M,BLK,89000,42720
NQ-OUT-NAT-009-M-BEG,NQ-OUT-NAT-009,M,BEG,89000,42720
NQ-OUT-NAT-009-M-GRY,NQ-OUT-NAT-009,M,GRY,89000,42720
NQ-OUT-NAT-009-M-NVY,NQ-OUT-NAT-009,M,NVY,89000,42720
NQ-OUT-NAT-009-L-BLK,NQ-OUT-NAT-009,L,BLK,89000,42720
NQ-OUT-NAT-009-L-BEG,NQ-OUT-NAT-009,L,BEG,89000,42720
NQ-OUT-NAT-009-L-GRY,NQ-OUT-NAT-009,L,GRY,89000,42720
NQ-OUT-NAT-009-L-NVY,NQ-OUT-NAT-009,L,NVY,89000,42720
NQ-ACC-BAG-001-FREE-BLK,NQ-ACC-BAG-001,FREE,BLK,19000,9120
NQ-ACC-BAG-001-FREE-BEG,NQ-ACC-BAG-001,FREE,BEG,19000,9120
NQ-ACC-BAG-001-FREE-WHT,NQ-ACC-BAG-001,FREE,WHT,19000,9120
NQ-ACC-BAG-001-FREE-BRN,NQ-ACC-BAG-001,FREE,BRN,19000,9120
NQ-ACC-BLT-002-FREE-BLK,NQ-ACC-BLT-002,FREE,BLK,19000,9120
NQ-ACC-BLT-002-FREE-BEG,NQ-ACC-BLT-002,FREE,BEG,19000,9120
NQ-ACC-BLT-002-FREE-WHT,NQ-ACC-BLT-002,FREE,WHT,19000,9120
NQ-ACC-BLT-002-FREE-BRN,NQ-ACC-BLT-002,FREE,BRN,19000,9120
NQ-ACC-SCF-003-FREE-BLK,NQ-ACC-SCF-003,FREE,BLK,19000,9120
NQ-ACC-SCF-003-FREE-BEG,NQ-ACC-SCF-003,FREE,BEG,19000,9120
NQ-ACC-SCF-003-FREE-WHT,NQ-ACC-SCF-003,FREE,WHT,19000,9120
NQ-ACC-SCF-003-FREE-BRN,NQ-ACC-SCF-003,FREE,BRN,19000,9120
NQ-ACC-CAP-004-FREE-BLK,NQ-ACC-CAP-004,FREE,BLK,19000,9120
NQ-ACC-CAP-004-FREE-BEG,NQ-ACC-CAP-004,FREE,BEG,19000,9120
NQ-ACC-CAP-004-FREE-WHT,NQ-ACC-CAP-004,FREE,WHT,19000,9120
NQ-ACC-CAP-004-FREE-BRN,NQ-ACC-CAP-004,FREE,BRN,19000,9120
NQ-ACC-PCH-005-FREE-BLK,NQ-ACC-PCH-005,FREE,BLK,19000,9120
NQ-ACC-PCH-005-FREE-BEG,NQ-ACC-PCH-005,FREE,BEG,19000,9120
NQ-ACC-PCH-005-FREE-WHT,NQ-ACC-PCH-005,FREE,WHT,19000,9120
NQ-ACC-PCH-005-FREE-BRN,NQ-ACC-PCH-005,FREE,BRN,19000,9120
NQ-DRS-STR-001-S-BLK,NQ-DRS-STR-001,S,BLK,59000,28320
NQ-DRS-STR-001-S-IVR,NQ-DRS-STR-001,S,IVR,59000,28320
NQ-DRS-STR-001-M-BLK,NQ-DRS-STR-001,M,BLK,59000,28320
NQ-DRS-STR-001-M-IVR,NQ-DRS-STR-001,M,IVR,59000,28320
NQ-DRS-STR-001-L-BLK,NQ-DRS-STR-001,L,BLK,59000,28320
NQ-DRS-STR-001-L-IVR,NQ-DRS-STR-001,L,IVR,59000,28320
NQ-DRS-WAV-002-S-BLK,NQ-DRS-WAV-002,S,BLK,59000,28320
NQ-DRS-WAV-002-S-IVR,NQ-DRS-WAV-002,S,IVR,59000,28320
NQ-DRS-WAV-002-M-BLK,NQ-DRS-WAV-002,M,BLK,59000,28320
NQ-DRS-WAV-002-M-IVR,NQ-DRS-WAV-002,M,IVR,59000,28320
NQ-DRS-WAV-002-L-BLK,NQ-DRS-WAV-002,L,BLK,59000,28320
NQ-DRS-WAV-002-L-IVR,NQ-DRS-WAV-002,L,IVR,59000,28320
NQ-DRS-NAT-003-S-BLK,NQ-DRS-NAT-003,S,BLK,59000,28320
NQ-DRS-NAT-003-S-IVR,NQ-DRS-NAT-003,S,IVR,59000,28320
NQ-DRS-NAT-003-M-BLK,NQ-DRS-NAT-003,M,BLK,59000,28320
NQ-DRS-NAT-003-M-IVR,NQ-DRS-NAT-003,M,IVR,59000,28320
NQ-DRS-NAT-003-L-BLK,NQ-DRS-NAT-003,L,BLK,59000,28320
NQ-DRS-NAT-003-L-IVR,NQ-DRS-NAT-003,L,IVR,59000,28320
NQ-DRS-STR-004-S-BLK,NQ-DRS-STR-004,S,BLK,59000,28320
NQ-DRS-STR-004-S-IVR,NQ-DRS-STR-004,S,IVR,59000,28320
NQ-DRS-STR-004-M-BLK,NQ-DRS-STR-004,M,BLK,59000,28320
NQ-DRS-STR-004-M-IVR,NQ-DRS-STR-004,M,IVR,59000,28320
NQ-DRS-STR-004-L-BLK,NQ-DRS-STR-004,L,BLK,59000,28320
NQ-DRS-STR-004-L-IVR,NQ-DRS-STR-004,L,IVR,59000,28320
NQ-DRS-WAV-005-S-BLK,NQ-DRS-WAV-005,S,BLK,59000,28320
NQ-DRS-WAV-005-S-IVR,NQ-DRS-WAV-005,S,IVR,59000,28320
NQ-DRS-WAV-005-M-BLK,NQ-DRS-WAV-005,M,BLK,59000,28320
NQ-DRS-WAV-005-M-IVR,NQ-DRS-WAV-005,M,IVR,59000,28320
NQ-DRS-WAV-005-L-BLK,NQ-DRS-WAV-005,L,BLK,59000,28320
NQ-DRS-WAV-005-L-IVR,NQ-DRS-WAV-005,L,IVR,59000,28320
NQ-DRS-NAT-006-S-BLK,NQ-DRS-NAT-006,S,BLK,59000,28320
NQ-DRS-NAT-006-S-IVR,NQ-DRS-NAT-006,S,IVR,59000,28320
NQ-DRS-NAT-006-M-BLK,NQ-DRS-NAT-006,M,BLK,59000,28320
NQ-DRS-NAT-006-M-IVR,NQ-DRS-NAT-006,M,IVR,59000,28320
NQ-DRS-NAT-006-L-BLK,NQ-DRS-NAT-006,L,BLK,59000,28320
NQ-DRS-NAT-006-L-IVR,NQ-DRS-NAT-006,L,IVR,59000,28320
TRD-CLR-01-WRM-001-S-CRM,TRD-CLR-01-WRM-001,S,CRM,45000,21600
TRD-CLR-01-WRM-001-S-ASH,TRD-CLR-01-WRM-001,S,ASH,45000,21600
TRD-CLR-01-WRM-001-M-CRM,TRD-CLR-01-WRM-001,M,CRM,45000,21600
TRD-CLR-01-WRM-001-M-ASH,TRD-CLR-01-WRM-001,M,ASH,45000,21600
TRD-CLR-01-WRM-001-L-CRM,TRD-CLR-01-WRM-001,L,CRM,45000,21600
TRD-CLR-01-WRM-001-L-ASH,TRD-CLR-01-WRM-001,L,ASH,45000,21600
TRD-CLR-01-COOL-002-S-CRM,TRD-CLR-01-COOL-002,S,CRM,45000,21600
TRD-CLR-01-COOL-002-S-ASH,TRD-CLR-01-COOL-002,S,ASH,45000,21600
TRD-CLR-01-COOL-002-M-CRM,TRD-CLR-01-COOL-002,M,CRM,45000,21600
TRD-CLR-01-COOL-002-M-ASH,TRD-CLR-01-COOL-002,M,ASH,45000,21600
TRD-CLR-01-COOL-002-L-CRM,TRD-CLR-01-COOL-002,L,CRM,45000,21600
TRD-CLR-01-COOL-002-L-ASH,TRD-CLR-01-COOL-002,L,ASH,45000,21600
TRD-CLR-01-MUT-003-S-CRM,TRD-CLR-01-MUT-003,S,CRM,45000,21600
TRD-CLR-01-MUT-003-S-ASH,TRD-CLR-01-MUT-003,S,ASH,45000,21600
TRD-CLR-01-MUT-003-M-CRM,TRD-CLR-01-MUT-003,M,CRM,45000,21600
TRD-CLR-01-MUT-003-M-ASH,TRD-CLR-01-MUT-003,M,ASH,45000,21600
TRD-CLR-01-MUT-003-L-CRM,TRD-CLR-01-MUT-003,L,CRM,45000,21600
TRD-CLR-01-MUT-003-L-ASH,TRD-CLR-01-MUT-003,L,ASH,45000,21600
TRD-OUT-01-STR-001-S-BLK,TRD-OUT-01-STR-001,S,BLK,79000,37920
TRD-OUT-01-STR-001-S-GRY,TRD-OUT-01-STR-001,S,GRY,79000,37920
TRD-OUT-01-STR-001-M-BLK,TRD-OUT-01-STR-001,M,BLK,79000,37920
TRD-OUT-01-STR-001-M-GRY,TRD-OUT-01-STR-001,M,GRY,79000,37920
TRD-OUT-01-STR-001-L-BLK,TRD-OUT-01-STR-001,L,BLK,79000,37920
TRD-OUT-01-STR-001-L-GRY,TRD-OUT-01-STR-001,L,GRY,79000,37920
TRD-OUT-01-WAV-002-S-BLK,TRD-OUT-01-WAV-002,S,BLK,79000,37920
TRD-OUT-01-WAV-002-S-GRY,TRD-OUT-01-WAV-002,S,GRY,79000,37920
TRD-OUT-01-WAV-002-M-BLK,TRD-OUT-01-WAV-002,M,BLK,79000,37920
TRD-OUT-01-WAV-002-M-GRY,TRD-OUT-01-WAV-002,M,GRY,79000,37920
TRD-OUT-01-WAV-002-L-BLK,TRD-OUT-01-WAV-002,L,BLK,79000,37920
TRD-OUT-01-WAV-002-L-GRY,TRD-OUT-01-WAV-002,L,GRY,79000,37920
TRD-OUT-01-NAT-003-S-BLK,TRD-OUT-01-NAT-003,S,BLK,79000,37920
TRD-OUT-01-NAT-003-S-GRY,TRD-OUT-01-NAT-003,S,GRY,79000,37920
TRD-OUT-01-NAT-003-M-BLK,TRD-OUT-01-NAT-003,M,BLK,79000,37920
TRD-OUT-01-NAT-003-M-GRY,TRD-OUT-01-NAT-003,M,GRY,79000,37920
TRD-OUT-01-NAT-003-L-BLK,TRD-OUT-01-NAT-003,L,BLK,79000,37920
TRD-OUT-01-NAT-003-L-GRY,TRD-OUT-01-NAT-003,L,GRY,79000,37920
TRD-TOP-01-STR-001-S-BLK,TRD-TOP-01-STR-001,S,BLK,42000,20160
TRD-TOP-01-STR-001-S-IVR,TRD-TOP-01-STR-001,S,IVR,42000,20160
TRD-TOP-01-STR-001-M-BLK,TRD-TOP-01-STR-001,M,BLK,42000,20160
TRD-TOP-01-STR-001-M-IVR,TRD-TOP-01-STR-001,M,IVR,42000,20160
TRD-TOP-01-STR-001-L-BLK,TRD-TOP-01-STR-001,L,BLK,42000,20160
TRD-TOP-01-STR-001-L-IVR,TRD-TOP-01-STR-001,L,IVR,42000,20160
TRD-TOP-01-WAV-002-S-BLK,TRD-TOP-01-WAV-002,S,BLK,42000,20160
TRD-TOP-01-WAV-002-S-IVR,TRD-TOP-01-WAV-002,S,IVR,42000,20160
TRD-TOP-01-WAV-002-M-BLK,TRD-TOP-01-WAV-002,M,BLK,42000,20160
TRD-TOP-01-WAV-002-M-IVR,TRD-TOP-01-WAV-002,M,IVR,42000,20160
TRD-TOP-01-WAV-002-L-BLK,TRD-TOP-01-WAV-002,L,BLK,42000,20160
TRD-TOP-01-WAV-002-L-IVR,TRD-TOP-01-WAV-002,L,IVR,42000,20160
TRD-TOP-01-NAT-003-S-BLK,TRD-TOP-01-NAT-003,S,BLK,42000,20160
TRD-TOP-01-NAT-003-S-IVR,TRD-TOP-01-NAT-003,S,IVR,42000,20160
TRD-TOP-01-NAT-003-M-BLK,TRD-TOP-01-NAT-003,M,BLK,42000,20160
TRD-TOP-01-NAT-003-M-IVR,TRD-TOP-01-NAT-003,M,IVR,42000,20160
TRD-TOP-01-NAT-003-L-BLK,TRD-TOP-01-NAT-003,L,BLK,42000,20160
TRD-TOP-01-NAT-003-L-IVR,TRD-TOP-01-NAT-003,L,IVR,42000,20160
TRD-OUT-02-STR-001-S-BRN,TRD-OUT-02-STR-001,S,BRN,79000,37920
TRD-OUT-02-STR-001-S-GRN,TRD-OUT-02-STR-001,S,GRN,79000,37920
TRD-OUT-02-STR-001-S-BEG,TRD-OUT-02-STR-001,S,BEG,79000,37920
TRD-OUT-02-STR-001-M-BRN,TRD-OUT-02-STR-001,M,BRN,79000,37920
TRD-OUT-02-STR-001-M-GRN,TRD-OUT-02-STR-001,M,GRN,79000,37920
TRD-OUT-02-STR-001-M-BEG,TRD-OUT-02-STR-001,M,BEG,79000,37920
TRD-OUT-02-STR-001-L-BRN,TRD-OUT-02-STR-001,L,BRN,79000,37920
TRD-OUT-02-STR-001-L-GRN,TRD-OUT-02-STR-001,L,GRN,79000,37920
TRD-OUT-02-STR-001-L-BEG,TRD-OUT-02-STR-001,L,BEG,79000,37920
TRD-OUT-02-WAV-002-S-BRN,TRD-OUT-02-WAV-002,S,BRN,79000,37920
TRD-OUT-02-WAV-002-S-GRN,TRD-OUT-02-WAV-002,S,GRN,79000,37920
TRD-OUT-02-WAV-002-S-BEG,TRD-OUT-02-WAV-002,S,BEG,79000,37920
TRD-OUT-02-WAV-002-M-BRN,TRD-OUT-02-WAV-002,M,BRN,79000,37920
TRD-OUT-02-WAV-002-M-GRN,TRD-OUT-02-WAV-002,M,GRN,79000,37920
TRD-OUT-02-WAV-002-M-BEG,TRD-OUT-02-WAV-002,M,BEG,79000,37920
TRD-OUT-02-WAV-002-L-BRN,TRD-OUT-02-WAV-002,L,BRN,79000,37920
TRD-OUT-02-WAV-002-L-GRN,TRD-OUT-02-WAV-002,L,GRN,79000,37920
TRD-OUT-02-WAV-002-L-BEG,TRD-OUT-02-WAV-002,L,BEG,79000,37920
