return_id,order_id,sku_code,reason_code,status,request_date,resolution
RET-000001122,ORD-000004910,NQ-TOP-NAT-003-S-WHT,R01,완료,2024-03-13,환불
RET-000001139,ORD-000005000,NQ-CLR-COOL-002-S-ASH,R03,완료,2024-03-13,교환
RET-000001174,ORD-000005166,NQ-PNT-5LT-001-XS-GRY,R02,완료,2024-03-13,교환
RET-000001183,ORD-000005208,NQ-TOP-NAT-003-S-BLK,R03,완료,2024-03-13,환불
RET-000001195,ORD-000005293,NQ-TOP-WAV-008-L-BLK,R03,완료,2024-03-13,교환
RET-000001229,ORD-000005452,NQ-PNT-PLT-004-L-BLK,R03,완료,2024-03-13,환불
RET-000001240,ORD-000005471,NQ-CLR-COOL-005-L-ASH,R01,완료,2024-03-13,환불
RET-000001243,ORD-000005476,NQ-PNT-5LT-001-M-BLK,R03,완료,2024-03-13,환불
RET-000001247,ORD-000005500,NQ-CLR-MUT-003-L-CRM,R01,완료,2024-03-13,환불
RET-000000012,ORD-000000051,NQ-PNT-5LT-003-M-BEG,R01,완료,2024-03-14,교환
RET-000000025,ORD-000000108,NQ-TOP-WAV-002-L-WHT,R02,완료,2024-03-14,교환
RET-000000058,ORD-000000270,NQ-PNT-5LT-001-L-BLK,R02,완료,2024-03-14,교환
RET-000000082,ORD-000000344,NQ-PNT-5LT-001-S-BLK,R01,완료,2024-03-14,환불
RET-000000103,ORD-000000483,NQ-PNT-PLT-004-M-BEG,R01,완료,2024-03-14,교환
RET-000000118,ORD-000000559,NQ-PNT-PLT-002-L-BEG,R01,완료,2024-03-14,교환
RET-000000140,ORD-000000694,NQ-TOP-NAT-003-L-BLK,R01,완료,2024-03-14,교환
RET-000000174,ORD-000000871,NQ-TOP-STR-004-L-BLK,R01,완료,2024-03-14,교환
RET-000000182,ORD-000000903,NQ-TOP-NAT-003-M-BLK,R01,완료,2024-03-14,환불
RET-000000223,ORD-000001055,NQ-TOP-STR-001-S-WHT,R03,완료,2024-03-14,교환
RET-000000242,ORD-000001188,NQ-TOP-WAV-002-L-BLK,R01,완료,2024-03-14,환불
RET-000000261,ORD-000001267,NQ-PNT-PLT-008-L-GRY,R01,완료,2024-03-14,환불
RET-000000317,ORD-000001555,NQ-PNT-PLT-002-M-BEG,R02,완료,2024-03-14,교환
RET-000000320,ORD-000001564,NQ-TOP-STR-001-L-WHT,R01,완료,2024-03-14,교환
RET-000000328,ORD-000001604,NQ-PNT-PLT-002-M-GRY,R01,완료,2024-03-14,환불
RET-000000382,ORD-000001824,NQ-TOP-WAV-005-M-WHT,R04,완료,2024-03-14,교환
RET-000000383,ORD-000001831,NQ-PNT-PLT-006-S-BLK,R04,완료,2024-03-14,교환
RET-000000395,ORD-000001876,NQ-PNT-PLT-008-L-BLK,R02,완료,2024-03-14,환불
RET-000000413,ORD-000001934,NQ-PNT-5LT-005-M-BLK,R01,완료,2024-03-14,교환
RET-000000464,ORD-000002123,NQ-TOP-STR-001-S-WHT,R04,완료,2024-03-14,교환
RET-000000493,ORD-000002244,NQ-CLR-COOL-002-M-ASH,R03,완료,2024-03-14,교환
RET-000000516,ORD-000002333,NQ-PNT-PLT-002-S-GRY,R01,완료,2024-03-14,교환
RET-000000519,ORD-000002346,NQ-PNT-5LT-001-M-BEG,R01,완료,2024-03-14,환불
RET-000000577,ORD-000002530,NQ-PNT-5LT-001-M-GRY,R03,완료,2024-03-14,교환
RET-000000580,ORD-000002538,NQ-CLR-MUT-003-S-IVR,R01,완료,2024-03-14,환불
RET-000000623,ORD-000002772,NQ-PNT-PLT-002-M-GRY,R01,완료,2024-03-14,환불
RET-000000639,ORD-000002834,NQ-TOP-STR-001-S-WHT,R01,완료,2024-03-14,교환
RET-000000704,ORD-000003146,NQ-PNT-5LT-001-M-BLK,R03,완료,2024-03-14,환불
RET-000000707,ORD-000003169,NQ-PNT-5LT-001-L-GRY,R02,완료,2024-03-14,환불
RET-000000724,ORD-000003244,NQ-CLR-COOL-002-S-IVR,R03,완료,2024-03-14,교환
RET-000000753,ORD-000003376,NQ-TOP-STR-004-L-WHT,R04,완료,2024-03-14,교환
RET-000000765,ORD-000003419,NQ-PNT-5LT-001-M-GRY,R01,완료,2024-03-14,환불
RET-000000769,ORD-000003429,NQ-TOP-NAT-003-M-BLK,R01,완료,2024-03-14,교환
RET-000000786,ORD-000003483,NQ-TOP-WAV-002-S-BLK,R01,완료,2024-03-14,환불
RET-000000788,ORD-000003493,NQ-PNT-PLT-002-S-BLK,R04,완료,2024-03-14,교환
RET-000000789,ORD-000003500,NQ-TOP-NAT-006-M-BLK,R01,완료,2024-03-14,환불
RET-000000844,ORD-000003702,NQ-CLR-MUT-006-L-IVR,R01,완료,2024-03-14,환불
RET-000000848,ORD-000003712,NQ-PNT-5LT-003-L-GRY,R01,완료,2024-03-14,교환
RET-000000878,ORD-000003853,NQ-PNT-PLT-002-L-BEG,R03,완료,2024-03-14,환불
RET-000000897,ORD-000003985,NQ-PNT-PLT-004-S-GRY,R02,완료,2024-03-14,교환
RET-000000898,ORD-000003993,NQ-CLR-COOL-002-S-ASH,R04,완료,2024-03-14,교환
RET-000000929,ORD-000004103,NQ-TOP-WAV-005-L-BLK,R01,완료,2024-03-14,교환
RET-000000934,ORD-000004126,NQ-PNT-PLT-002-L-BLK,R03,완료,2024-03-14,환불
RET-000000977,ORD-000004311,NQ-TOP-WAV-002-S-BLK,R01,완료,2024-03-14,환불
RET-000001009,ORD-000004415,NQ-TOP-STR-001-L-WHT,R02,완료,2024-03-14,교환
RET-000001092,ORD-000004776,NQ-TOP-WAV-002-M-WHT,R01,완료,2024-03-14,교환
RET-000001161,ORD-000005101,NQ-PNT-PLT-008-S-GRY,R02,완료,2024-03-14,환불
RET-000001186,ORD-000005227,NQ-CLR-MUT-003-L-ASH,R03,완료,2024-03-14,교환
RET-000001187,ORD-000005232,NQ-TOP-STR-001-M-BLK,R03,완료,2024-03-14,교환
RET-000001198,ORD-000005303,NQ-PNT-PLT-002-M-BLK,R01,완료,2024-03-14,교환
RET-000001215,ORD-000005378,NQ-PNT-PLT-006-M-BEG,R03,완료,2024-03-14,교환
RET-000001216,ORD-000005381,NQ-PNT-PLT-002-S-GRY,R02,완료,2024-03-14,환불
RET-000001225,ORD-000005440,NQ-TOP-NAT-003-S-BLK,R02,완료,2024-03-14,교환
RET-000001232,ORD-000005456,NQ-TOP-STR-001-S-WHT,R01,완료,2024-03-14,교환
RET-000001261,ORD-000005561,NQ-PNT-PLT-002-M-BEG,R01,완료,2024-03-14,교환
RET-000001262,ORD-000005562,NQ-PNT-PLT-002-M-GRY,R04,완료,2024-03-14,교환
RET-000001269,ORD-000005590,NQ-TOP-STR-007-S-WHT,R03,완료,2024-03-14,환불
RET-000001313,ORD-000005809,NQ-TOP-NAT-003-S-WHT,R01,완료,2024-03-14,환불
RET-000001369,ORD-000006039,NQ-TOP-WAV-005-L-WHT,R02,완료,2024-03-14,환불
RET-000001417,ORD-000006212,NQ-PNT-PLT-002-S-BLK,R02,완료,2024-03-14,환불
RET-000000038,ORD-000000168,NQ-TOP-NAT-003-M-BLK,R04,완료,2024-03-15,환불
RET-000000050,ORD-000000235,NQ-TOP-WAV-008-M-BLK,R01,완료,2024-03-15,교환
RET-000000054,ORD-000000251,NQ-PNT-PLT-002-L-BLK,R01,완료,2024-03-15,교환
RET-000000066,ORD-000000291,NQ-CLR-WRM-001-S-IVR,R01,완료,2024-03-15,환불
RET-000000086,ORD-000000355,NQ-PNT-PLT-002-M-BLK,R01,완료,2024-03-15,환불
RET-000000107,ORD-000000500,NQ-PNT-5LT-001-S-BEG,R04,완료,2024-03-15,교환
RET-000000155,ORD-000000751,NQ-TOP-NAT-003-S-BLK,R03,완료,2024-03-15,교환
RET-000000198,ORD-000000963,NQ-TOP-NAT-006-M-WHT,R01,완료,2024-03-15,교환
RET-000000264,ORD-000001292,NQ-PNT-5LT-001-S-BEG,R01,완료,2024-03-15,교환
RET-000000281,ORD-000001384,NQ-TOP-WAV-008-M-BLK,R04,완료,2024-03-15,교환
RET-000000299,ORD-000001497,NQ-PNT-PLT-002-M-GRY,R03,완료,2024-03-15,환불
RET-000000322,ORD-000001586,NQ-PNT-PLT-004-M-BEG,R01,완료,2024-03-15,교환
RET-000000348,ORD-000001694,NQ-CLR-WRM-001-M-CRM,R03,완료,2024-03-15,환불
RET-000000371,ORD-000001802,NQ-CLR-WRM-004-M-ASH,R03,완료,2024-03-15,환불
RET-000000374,ORD-000001807,NQ-PNT-PLT-004-XS-BLK,R04,완료,2024-03-15,교환
RET-000000441,ORD-000002032,NQ-PNT-PLT-002-S-GRY,R02,완료,2024-03-15,교환
RET-000000460,ORD-000002107,NQ-TOP-NAT-003-S-BLK,R04,완료,2024-03-15,교환
RET-000000461,ORD-000002116,NQ-CLR-MUT-003-M-ASH,R01,완료,2024-03-15,교환
RET-000000469,ORD-000002147,NQ-PNT-PLT-002-S-BLK,R03,완료,2024-03-15,교환
RET-000000474,ORD-000002174,NQ-TOP-NAT-003-L-BLK,R04,완료,2024-03-15,교환
RET-000000483,ORD-000002216,NQ-CLR-WRM-001-S-IVR,R04,완료,2024-03-15,교환
RET-000000486,ORD-000002229,NQ-TOP-STR-001-M-WHT,R02,완료,2024-03-15,교환
RET-000000488,ORD-000002232,NQ-CLR-MUT-006-L-IVR,R04,완료,2024-03-15,교환
RET-000000489,ORD-000002236,NQ-PNT-5LT-005-S-GRY,R02,완료,2024-03-15,교환
RET-000000541,ORD-000002419,NQ-TOP-STR-007-S-BLK,R01,완료,2024-03-15,교환
RET-000000558,ORD-000002482,NQ-PNT-PLT-006-M-GRY,R01,완료,2024-03-15,환불
RET-000000568,ORD-000002503,NQ-PNT-PLT-004-M-BLK,R01,완료,2024-03-15,교환
RET-000000573,ORD-000002517,NQ-CLR-WRM-001-S-IVR,R01,완료,2024-03-15,환불
RET-000000588,ORD-000002566,NQ-PNT-PLT-006-S-BLK,R02,완료,2024-03-15,환불
RET-000000590,ORD-000002582,NQ-PNT-PLT-006-M-BEG,R01,완료,2024-03-15,환불
RET-000000593,ORD-000002603,NQ-TOP-NAT-009-S-BLK,R03,완료,2024-03-15,교환
RET-000000649,ORD-000002874,NQ-PNT-PLT-006-S-BEG,R01,완료,2024-03-15,교환
RET-000000680,ORD-000003025,NQ-TOP-NAT-003-S-BLK,R02,완료,2024-03-15,환불
RET-000000699,ORD-000003121,NQ-CLR-WRM-001-L-CRM,R01,완료,2024-03-15,교환
RET-000000722,ORD-000003238,NQ-TOP-NAT-003-M-WHT,R01,완료,2024-03-15,환불
RET-000000740,ORD-000003290,NQ-PNT-5LT-005-XS-GRY,R01,완료,2024-03-15,교환
RET-000000741,ORD-000003295,NQ-TOP-STR-001-M-WHT,R01,완료,2024-03-15,환불
RET-000000762,ORD-000003414,NQ-PNT-PLT-002-M-BLK,R01,완료,2024-03-15,환불
RET-000000800,ORD-000003548,NQ-PNT-PLT-002-XL-GRY,R01,완료,2024-03-15,교환
RET-000000805,ORD-000003582,NQ-TOP-NAT-003-L-WHT,R01,완료,2024-03-15,교환
RET-000000829,ORD-000003650,NQ-CLR-COOL-002-M-IVR,R02,완료,2024-03-15,교환
RET-000000853,ORD-000003758,NQ-PNT-5LT-001-M-BLK,R03,완료,2024-03-15,교환
RET-000000855,ORD-000003764,NQ-CLR-COOL-002-M-ASH,R01,완료,2024-03-15,환불
RET-000000863,ORD-000003789,NQ-PNT-5LT-001-M-BLK,R03,완료,2024-03-15,교환
RET-000000874,ORD-000003841,NQ-TOP-STR-001-M-BLK,R03,완료,2024-03-15,교환
RET-000000886,ORD-000003927,NQ-TOP-STR-001-L-WHT,R01,완료,2024-03-15,교환
RET-000000965,ORD-000004256,NQ-PNT-PLT-006-L-BEG,R01,완료,2024-03-15,교환
RET-000000981,ORD-000004320,NQ-PNT-5LT-001-M-BLK,R04,완료,2024-03-15,환불
RET-000000987,ORD-000004338,NQ-TOP-WAV-002-S-WHT,R01,완료,2024-03-15,교환
RET-000001010,ORD-000004424,NQ-CLR-COOL-002-M-ASH,R01,완료,2024-03-15,환불
RET-000001018,ORD-000004470,NQ-PNT-PLT-006-XS-GRY,R03,완료,2024-03-15,교환
RET-000001035,ORD-000004536,NQ-CLR-MUT-003-S-ASH,R02,완료,2024-03-15,교환
RET-000001052,ORD-000004623,NQ-PNT-5LT-005-L-BLK,R03,완료,2024-03-15,교환
RET-000001070,ORD-000004678,NQ-PNT-PLT-002-L-BLK,R01,완료,2024-03-15,교환
RET-000001088,ORD-000004758,NQ-PNT-5LT-001-XS-GRY,R02,완료,2024-03-15,교환
RET-000001108,ORD-000004857,NQ-PNT-PLT-004-S-BEG,R03,완료,2024-03-15,환불
RET-000001142,ORD-000005007,NQ-PNT-PLT-002-S-BLK,R01,완료,2024-03-15,교환
RET-000001145,ORD-000005017,NQ-TOP-NAT-003-S-WHT,R01,완료,2024-03-15,교환
RET-000001165,ORD-000005128,NQ-TOP-NAT-009-L-BLK,R01,완료,2024-03-15,교환
RET-000001194,ORD-000005283,NQ-CLR-WRM-001-M-ASH,R03,완료,2024-03-15,환불
RET-000001203,ORD-000005318,NQ-CLR-COOL-002-L-ASH,R03,완료,2024-03-15,환불
RET-000001233,ORD-000005456,NQ-TOP-STR-007-L-BLK,R01,완료,2024-03-15,교환
RET-000001235,ORD-000005460,NQ-TOP-NAT-003-M-BLK,R01,완료,2024-03-15,교환
RET-000001245,ORD-000005483,NQ-PNT-5LT-001-L-BEG,R04,완료,2024-03-15,교환
RET-000001277,ORD-000005627,NQ-PNT-5LT-001-L-BEG,R01,완료,2024-03-15,환불
RET-000001293,ORD-000005700,NQ-PNT-5LT-005-XS-GRY,R04,완료,2024-03-15,교환
RET-000001352,ORD-000005994,NQ-PNT-5LT-005-M-BEG,R02,완료,2024-03-15,교환
RET-000001355,ORD-000006004,NQ-TOP-WAV-008-L-WHT,R01,완료,2024-03-15,환불
RET-000001425,ORD-000006265,NQ-PNT-PLT-004-S-BLK,R03,완료,2024-03-15,환불
RET-000001446,ORD-000006367,NQ-CLR-MUT-003-M-ASH,R02,완료,2024-03-15,환불
RET-000001459,ORD-000006425,NQ-PNT-PLT-002-S-BLK,R01,완료,2024-03-15,교환
RET-000001469,ORD-000006471,NQ-TOP-NAT-006-M-BLK,R01,완료,2024-03-15,교환
RET-000001481,ORD-000006546,NQ-CLR-WRM-004-L-IVR,R01,완료,2024-03-15,교환
RET-000001500,ORD-000006620,NQ-CLR-COOL-002-M-IVR,R01,완료,2024-03-15,환불
RET-000001502,ORD-000006644,NQ-PNT-5LT-003-M-BLK,R02,완료,2024-03-15,교환
RET-000001519,ORD-000006707,NQ-PNT-5LT-001-M-BLK,R01,완료,2024-03-15,환불
RET-000001557,ORD-000006900,NQ-PNT-PLT-002-M-BLK,R01,완료,2024-03-15,환불
RET-000001562,ORD-000006918,NQ-TOP-WAV-002-L-BLK,R01,완료,2024-03-15,교환
RET-000000011,ORD-000000050,NQ-CLR-MUT-003-M-IVR,R03,완료,2024-03-16,환불
RET-000000014,ORD-000000059,NQ-TOP-WAV-002-M-WHT,R01,완료,2024-03-16,교환
RET-000000041,ORD-000000178,NQ-CLR-WRM-001-S-ASH,R01,완료,2024-03-16,교환
RET-000000057,ORD-000000266,NQ-TOP-STR-001-S-BLK,R03,완료,2024-03-16,환불
RET-000000084,ORD-000000345,NQ-PNT-5LT-005-XL-BEG,R03,완료,2024-03-16,교환
RET-000000092,ORD-000000388,NQ-CLR-WRM-001-L-ASH,R01,완료,2024-03-16,교환
RET-000000106,ORD-000000496,NQ-CLR-MUT-003-M-CRM,R01,완료,2024-03-16,교환
RET-000000116,ORD-000000556,NQ-PNT-PLT-008-M-BLK,R02,완료,2024-03-16,교환
RET-000000133,ORD-000000641,NQ-PNT-PLT-002-L-BEG,R01,완료,2024-03-16,환불
RET-000000137,ORD-000000668,NQ-TOP-NAT-009-M-BLK,R01,완료,2024-03-16,교환
RET-000000176,ORD-000000878,NQ-PNT-5LT-001-M-GRY,R01,완료,2024-03-16,환불
RET-000000190,ORD-000000949,NQ-TOP-NAT-003-L-WHT,R01,완료,2024-03-16,교환
RET-000000206,ORD-000001001,NQ-TOP-NAT-003-S-WHT,R03,완료,2024-03-16,교환
RET-000000227,ORD-000001065,NQ-PNT-PLT-004-M-BEG,R02,완료,2024-03-16,교환
RET-000000241,ORD-000001177,NQ-TOP-STR-007-S-BLK,R03,완료,2024-03-16,환불
RET-000000302,ORD-000001504,NQ-PNT-5LT-003-M-BEG,R03,완료,2024-03-16,환불
RET-000000303,ORD-000001505,NQ-TOP-STR-010-L-WHT,R01,완료,2024-03-16,환불
RET-000000316,ORD-000001553,NQ-PNT-5LT-005-XL-BEG,R03,완료,2024-03-16,환불
RET-000000332,ORD-000001623,NQ-TOP-WAV-005-S-BLK,R03,완료,2024-03-16,환불
RET-000000347,ORD-000001691,NQ-PNT-5LT-003-S-BEG,R01,완료,2024-03-16,교환
RET-000000351,ORD-000001699,NQ-PNT-5LT-005-XS-BEG,R01,완료,2024-03-16,교환
RET-000000366,ORD-000001775,NQ-CLR-WRM-004-L-IVR,R03,완료,2024-03-16,교환
RET-000000402,ORD-000001907,NQ-CLR-MUT-003-S-IVR,R02,완료,2024-03-16,교환
RET-000000435,ORD-000002013,NQ-TOP-WAV-002-S-BLK,R02,완료,2024-03-16,교환
RET-000000450,ORD-000002067,NQ-PNT-5LT-005-M-BLK,R01,완료,2024-03-16,교환
RET-000000454,ORD-000002074,NQ-PNT-5LT-001-M-BLK,R03,완료,2024-03-16,교환
RET-000000456,ORD-000002082,NQ-TOP-WAV-002-M-WHT,R04,완료,2024-03-16,교환
RET-000000462,ORD-000002121,NQ-TOP-STR-001-M-BLK,R03,완료,2024-03-16,교환
RET-000000470,ORD-000002150,NQ-PNT-PLT-002-S-BLK,R03,완료,2024-03-16,환불
RET-000000471,ORD-000002156,NQ-TOP-STR-001-S-BLK,R01,완료,2024-03-16,환불
RET-000000498,ORD-000002256,NQ-CLR-WRM-001-S-CRM,R03,완료,2024-03-16,교환
RET-000000552,ORD-000002468,NQ-TOP-NAT-003-S-WHT,R01,완료,2024-03-16,교환
RET-000000596,ORD-000002620,NQ-PNT-5LT-001-M-BLK,R01,완료,2024-03-16,교환
RET-000000629,ORD-000002798,NQ-PNT-PLT-002-S-GRY,R03,완료,2024-03-16,교환
RET-000000630,ORD-000002801,NQ-PNT-5LT-001-S-BEG,R01,완료,2024-03-16,교환
RET-000000631,ORD-000002802,NQ-CLR-WRM-004-M-ASH,R01,완료,2024-03-16,교환
RET-000000641,ORD-000002839,NQ-PNT-5LT-005-S-GRY,R03,완료,2024-03-16,교환
RET-000000685,ORD-000003048,NQ-PNT-5LT-001-M-BEG,R03,완료,2024-03-16,교환
RET-000000706,ORD-000003166,NQ-PNT-5LT-001-M-GRY,R03,완료,2024-03-16,교환
RET-000000715,ORD-000003218,NQ-PNT-PLT-002-M-GRY,R03,완료,2024-03-16,환불
RET-000000760,ORD-000003412,NQ-PNT-5LT-001-M-GRY,R04,완료,2024-03-16,환불
RET-000000766,ORD-000003424,NQ-TOP-NAT-003-M-BLK,R02,완료,2024-03-16,교환
RET-000000774,ORD-000003437,NQ-PNT-PLT-002-M-GRY,R01,완료,2024-03-16,환불
RET-000000792,ORD-000003513,NQ-CLR-COOL-002-M-CRM,R01,완료,2024-03-16,환불
RET-000000826,ORD-000003643,NQ-TOP-WAV-005-M-BLK,R03,완료,2024-03-16,환불
RET-000000860,ORD-000003773,NQ-CLR-MUT-003-M-ASH,R01,완료,2024-03-16,교환
RET-000000872,ORD-000003835,NQ-PNT-5LT-005-M-BLK,R03,완료,2024-03-16,환불
RET-000000899,ORD-000003996,NQ-TOP-WAV-011-L-BLK,R03,완료,2024-03-16,교환
RET-000000966,ORD-000004258,NQ-PNT-5LT-001-L-BLK,R03,완료,2024-03-16,환불
RET-000000988,ORD-000004339,NQ-PNT-5LT-001-M-GRY,R01,완료,2024-03-16,환불
RET-000001024,ORD-000004498,NQ-TOP-WAV-014-S-WHT,R01,완료,2024-03-16,교환
RET-000001029,ORD-000004508,NQ-CLR-WRM-004-L-CRM,R01,완료,2024-03-16,교환
RET-000001038,ORD-000004560,NQ-TOP-NAT-015-L-WHT,R03,완료,2024-03-16,교환
RET-000001053,ORD-000004627,NQ-CLR-COOL-002-S-ASH,R03,완료,2024-03-16,교환
RET-000001081,ORD-000004730,NQ-PNT-PLT-004-M-BLK,R04,완료,2024-03-16,환불
RET-000001085,ORD-000004749,NQ-TOP-STR-004-S-BLK,R01,완료,2024-03-16,환불
RET-000001096,ORD-000004797,NQ-PNT-PLT-004-L-GRY,R04,완료,2024-03-16,환불
RET-000001119,ORD-000004904,NQ-TOP-NAT-003-S-BLK,R01,완료,2024-03-16,교환
RET-000001141,ORD-000005004,NQ-CLR-COOL-005-S-CRM,R01,완료,2024-03-16,교환
RET-000001156,ORD-000005085,NQ-PNT-PLT-002-L-BEG,R01,완료,2024-03-16,교환
RET-000001169,ORD-000005147,NQ-PNT-5LT-001-M-GRY,R01,완료,2024-03-16,교환
RET-000001179,ORD-000005187,NQ-PNT-5LT-007-S-GRY,R02,완료,2024-03-16,교환
RET-000001181,ORD-000005193,NQ-PNT-PLT-002-M-BEG,R01,완료,2024-03-16,환불
RET-000001200,ORD-000005305,NQ-CLR-WRM-004-S-IVR,R02,완료,2024-03-16,환불
RET-000001211,ORD-000005365,NQ-PNT-5LT-003-L-BLK,R01,완료,2024-03-16,교환
RET-000001236,ORD-000005465,NQ-PNT-PLT-002-M-BEG,R01,완료,2024-03-16,교환
RET-000001242,ORD-000005476,NQ-TOP-STR-001-M-BLK,R03,완료,2024-03-16,교환
RET-000001257,ORD-000005549,NQ-PNT-5LT-003-XL-BLK,R04,완료,2024-03-16,환불
RET-000001264,ORD-000005564,NQ-PNT-5LT-003-M-BEG,R04,완료,2024-03-16,환불
RET-000001276,ORD-000005626,NQ-PNT-PLT-002-L-BEG,R03,완료,2024-03-16,환불
RET-000001278,ORD-000005634,NQ-TOP-WAV-002-S-WHT,R02,완료,2024-03-16,교환
RET-000001294,ORD-000005704,NQ-TOP-NAT-003-L-BLK,R01,완료,2024-03-16,환불
RET-000001308,ORD-000005783,NQ-TOP-STR-001-S-WHT,R01,완료,2024-03-16,환불
RET-000001371,ORD-000006048,NQ-CLR-COOL-002-S-ASH,R01,완료,2024-03-16,교환
RET-000001387,ORD-000006094,NQ-PNT-PLT-004-L-BEG,R01,완료,2024-03-16,교환
RET-000001395,ORD-000006127,NQ-CLR-WRM-004-L-IVR,R02,완료,2024-03-16,교환
RET-000001404,ORD-000006173,NQ-PNT-5LT-001-M-BLK,R03,완료,2024-03-16,환불
RET-000001406,ORD-000006179,NQ-TOP-STR-010-L-BLK,R02,완료,2024-03-16,환불
RET-000001436,ORD-000006328,NQ-TOP-NAT-009-L-BLK,R03,완료,2024-03-16,교환
RET-000001457,ORD-000006416,NQ-TOP-STR-001-M-BLK,R01,완료,2024-03-16,교환
